country,date,location,cause_of_death
Mexico,2014-02-01,"Miacatlan, Morelos",Homicide
Mexico,2015-07-05,Michoacan,Homicide
Mexico,2015-12-29,Michoacan,Other Accident
Mexico,2016-01-20,Michoacan,Veh. Accid-Auto
Mexico,2016-01-23,Michoacan,Veh. Accid-Auto
Mexico,2013-08-29,"Michoacan, Mexico",Homicide
Mexico,2010-07-11,"Miguel Aleman, Tamaulipas, Mexico",Homicide
Mexico,2011-10-02,"Miguel Aleman, Tamaulipas, Mexico",Veh. Accid-Auto
Mexico,2010-05-01,"Mina,Nuevo Leon, Mexico",Homicide
Mexico,2012-01-03,"Mineral Del Monte, Hidalgo, Mexico",Other Accident
Mexico,2013-09-16,"Misantla, Veracruz, Mexico",Suicide
Mexico,2014-02-06,"Mismaloya, Puerto Vallarta",Air Accident
Mexico,2012-10-26,"Mocorito, Sinaloa, Mexico",Vehicle Accident - Bus
Mexico,2010-07-27,"Moctezuma, Mexico",Other Accident
Mexico,2013-10-30,"Montemorelos, Nuevo Leon, Mexico",Homicide
Mexico,2014-09-16,"Montemorelos,Nuevo Leon",Homicide
Mexico,2011-05-10,"Monterrey, Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2011-08-06,"Monterrey, Nuevo Leon, Mexico",Homicide
Mexico,2013-01-29,"Monterrey, Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2014-03-14,"Monterrey,Nuevo Leon",Homicide
Mexico,2009-11-08,"Monterrey,Nuevo Leon, Mexico",Homicide
Mexico,2010-01-04,"Monterrey,Nuevo Leon, Mexico",Other Accident
Mexico,2010-06-26,"Monterrey,Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2014-08-14,"Morelia, Michoacan",Homicide
Mexico,2010-08-28,"Morelia, Michoacan, Mexico",Homicide
Mexico,2011-03-20,"Morelia, Michoacan, Mexico",Homicide
Mexico,2015-09-06,Morelos,Homicide
Mexico,2015-12-07,Morelos,Drowning
Mexico,2016-05-18,Morelos,Homicide
Mexico,2015-05-06,"Morelos, Zinacantepec",Veh. Accid-Pedestr.
Mexico,2012-07-04,"Motul, Yucatan, Mexico",Other Accident
Mexico,2010-07-02,"Mulege, Baja California, Mexico",Veh. Accid-Auto
Mexico,2011-08-16,"Mulege, Baja California, Mexico",Veh. Accid-Auto
Mexico,2013-08-16,"Municipality Of Cruz De Elota, Sinaloa, Mexico",Other Accident
Mexico,2013-08-16,"Municipality Of Cruz De Elota, Sinaloa, Mexico",Other Accident
Mexico,2013-08-16,"Municipality Of Cruz De Elota, Sinaloa, Mexico",Veh. Accid-Bus
Mexico,2010-10-01,"Municipality of San Fernando,Tam., Mexico",Homicide
Mexico,2014-02-18,"Muzquiz,Coahuila",Other Accident
Mexico,2010-01-05,"NOGALES,SONORA, Mexico",Homicide
Mexico,2010-08-07,"Naco, Sonora, Mexico",Veh. Accid-Auto
Mexico,2010-01-05,"Naco,Sonora, Mexico",Homicide
Mexico,2014-10-30,Naucalpan De Juarez,Homicide
Mexico,2012-09-11,"Naucalpan de Juarez, Mexico",Homicide
Mexico,2013-09-28,"Navojoa, Sono, Navojoa, Soora, Mexico",Veh. Accid-Auto
Mexico,2015-08-12,Nayarit,Homicide
Mexico,2015-11-03,Nayarit,Homicide
Mexico,2016-04-06,Nayarit,Other Accident
Mexico,2010-04-21,"Nayarit, Mexico",Execution
Mexico,2010-10-27,"Nayarit, Mexico",Homicide
Mexico,2011-09-28,"Nayarit, Mexico",Drowning
Mexico,2012-01-23,"Nayarit, Nayarit, Mexico",Vehicle Accident - Pedestrian
Mexico,2010-12-09,"Nezahualcoyotl, Mexico",Homicide
Mexico,2013-02-05,"Nogales, Jala Nayarit, Mexico",Veh. Accid-Auto
Mexico,2011-04-20,"Nogales, Sonara, Mexico",Homicide
Mexico,2015-06-09,"Nogales, Sonora",Homicide
Mexico,2010-09-12,"Nogales, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2010-09-26,"Nogales, Sonora, Mexico",Homicide
Mexico,2011-09-20,"Nogales, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2011-09-23,"Nogales, Sonora, Mexico",Homicide
Mexico,2011-12-05,"Nogales, Sonora, Mexico",Homicide
Mexico,2012-06-11,"Nogales, Sonora, Mexico",Homicide
Mexico,2013-11-09,"Nogales, Sonora, Mexico",Veh. Accid-Auto
Mexico,2014-01-02,"Nogales,Sonora",Homicide
Mexico,2014-03-16,"Nogales,Sonora",Homicide
Mexico,2014-03-16,"Nogales,Sonora",Homicide
Mexico,2014-05-03,"Nogales,Sonora",Suicide
Mexico,2014-05-25,"Nogales,Sonora",Homicide
Mexico,2009-12-07,"Nogales,Sonora, Mexico",Homicide
Mexico,2010-04-18,"Nogales,Sonora, Mexico",Homicide
Mexico,2016-02-13,Nuevo Laredo,Homicide
Mexico,2012-10-23,"Nuevo Laredo, Tamaulipas",Homicide
Mexico,2015-05-22,"Nuevo Laredo, Tamaulipas",Homicide
Mexico,2010-07-09,"Nuevo Laredo, Tamaulipas, Mexico",Veh. Accid-Auto
Mexico,2010-12-15,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2010-12-15,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2010-12-15,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2012-01-03,"Nuevo Laredo, Tamaulipas, Mexico",Suicide
Mexico,2012-01-18,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2012-07-06,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2012-08-04,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2012-09-24,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-02-02,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-02-02,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-02-02,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-02-23,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-04-05,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2013-11-11,"Nuevo Laredo, Tamaulipas, Mexico",Homicide
Mexico,2014-02-03,"Nuevo Laredo,Tamaulipas",Suicide
Mexico,2014-06-08,"Nuevo Laredo,Tamaulipas",Veh. Accid-Pedestr.
Mexico,2014-08-04,"Nuevo Laredo,Tamaulipas",Veh. Accid-Motorcy.
Mexico,2009-11-04,"Nuevo Laredo,Tamaulipas, Mexico",Disaster
Mexico,2009-12-20,"Nuevo Laredo,Tamaulipas, Mexico",Homicide
Mexico,2010-03-08,"Nuevo Laredo,Tamaulipas, Mexico",Suicide
Mexico,2010-04-07,"Nuevo Laredo,Tamaulipas, Mexico",Veh. Accid-Auto
Mexico,2010-06-15,"Nuevo Laredo,Tamaulipas, Mexico",Homicide
Mexico,2011-01-05,"Nuevo Laredo,Tamaulipas, Mexico",Homicide
Mexico,2014-12-20,Nuevo Leon,Veh. Accid-Auto
Mexico,2015-08-01,Nuevo Leon,Veh. Accid-Auto
Mexico,2015-09-05,Nuevo Leon,Veh. Accid-Auto
Mexico,2015-09-26,Nuevo Leon,Other Accident
Mexico,2016-01-04,Nuevo Leon,Veh. Accid-Auto
Mexico,2009-12-29,"Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2010-04-02,"Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2011-08-29,"Nuevo Leon, Mexico",Homicide
Mexico,2009-11-08,"Nuevo Leon,Mexicali,Baja California, Mexico",Drowning
Mexico,2010-02-04,"Nuevo Progreso,Tamaulipas, Mexico",Drug-Related
Mexico,2015-02-23,"Nuevo Vallarta, Bahia De Banderas, Nayarit",Drowning
Mexico,2012-12-01,"Nuevo Vallarta, Nayarit, Mexico",Suicide
Mexico,2013-02-01,"Nuevo Vallarta, Nayarit, Mexico",Other Accident
Mexico,2015-07-21,Oaxaca,Homicide
Mexico,2015-08-28,Oaxaca,Veh. Accid-Auto
Mexico,2015-08-28,Oaxaca,Veh. Accid-Auto
Mexico,2015-08-28,Oaxaca,Veh. Accid-Auto
Mexico,2015-11-03,Oaxaca,Veh. Accid-Motorcy.
Mexico,2015-12-21,Oaxaca,Veh. Accid-Auto
Mexico,2015-12-25,Oaxaca,Homicide
Mexico,2016-02-27,Oaxaca,Drowning
Mexico,2016-03-27,Oaxaca,Drowning
Mexico,2011-08-13,"Oaxaca, Oaxaca, Mexico",Other Accident
Mexico,2012-05-14,"Oaxaca, Oaxaca, Mexico",Other Accident
Mexico,2012-11-02,"Oaxaca, Oaxaca, Mexico",Suicide
Mexico,2009-10-31,"Ocozocuautla, Chis., Mexico",Veh. Accid-Auto
Mexico,2014-12-23,"Ojuelos,Mexticacan,Jalisco",Veh. Accid-Motorcy.
Mexico,2015-06-04,"Othon P. Blanco, Quintana Roo",Homicide
Mexico,2014-01-03,"Otumba, Mexico",Veh. Accid-Auto
Mexico,2012-03-04,"Pachuca, Hidalgo, Mexico",Homicide
Mexico,2010-11-18,"Padre Mier 609 Ote., China,Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2014-10-19,"Palomas, Chihuahua",Veh. Accid-Auto
Mexico,2010-09-03,"Panuco, Veracruz, Mexico",Drowning
Mexico,2011-07-21,"Panuco, Veracruz, Mexico",Homicide
Mexico,2011-12-22,"Panuco, Veracruz, Mexico",Homicide
Mexico,2011-07-20,"Paraje Casa Blanca, Tepetlixpa, Mexico",Veh. Accid-Auto
Mexico,2010-03-10,"Pedras Negras,Coahuila, Mexico",Homicide
Mexico,2010-07-18,"Penjamo, Guanajuato, Mexico",Homicide
Mexico,2010-08-22,"Piedras Negras, Coahuila, Mexico",Veh. Accid-Motorcy.
Mexico,2012-01-20,"Playa De Tijuana, Baja California, Mexico",Homicide
Mexico,2014-12-19,"Playa Del Carmen, Quintana Roo",Drowning
Mexico,2011-07-24,"Playa Del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2011-11-15,"Playa Del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2011-12-04,"Playa Del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2013-05-07,"Playa Del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2013-05-14,"Playa Del Carmen, Quintana Roo, Mexico",Other Accident
Mexico,2013-10-23,"Playa Del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2014-06-09,"Playa Del Carmen,Quintana Roo",Veh. Accid-Motorcy.
Mexico,2014-08-09,"Playa Del Carmen,Quintana Roo",Veh. Accid-Other
Mexico,2012-07-06,"Playa del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2012-10-25,"Playa del Carmen, Quintana Roo, Mexico",Drowning
Mexico,2015-01-22,"Playas De Rosarito, Baja California",Drowning
Mexico,2015-02-03,"Playas De Rosarito, Baja California",Drowning
Mexico,2015-03-31,"Playas De Rosarito, Baja California",Drowning
Mexico,2015-05-02,"Playas De Rosarito, Baja California",Homicide
Mexico,2010-12-24,"Playas De Rosarito, Baja California, Mexico",Homicide
Mexico,2014-03-16,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-04-05,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-04-08,"Playas De Rosarito,Baja California",Suicide
Mexico,2014-04-08,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-04-11,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-06-02,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-09-02,"Playas De Rosarito,Baja California",Homicide
Mexico,2014-10-13,"Playas De Rosarito,Baja California",Suicide
Mexico,2014-10-15,"Playas De Rosarito,Baja California",Other Accident
Mexico,2015-01-21,"Playas de Rosarito, Baja California",Drug-Related
Mexico,2015-02-03,"Playas de Rosarito, Baja California",Veh. Accid-Auto
Mexico,2015-04-11,"Playas de Rosarito, Baja California",Drug-Related
Mexico,2010-07-03,"Playas de Rosarito, Baja California, Mexico",Homicide
Mexico,2014-07-20,"Playas de Rosarito,Baja California",Veh. Accid-Auto
Mexico,2014-07-20,"Playas de Rosarito,Baja California",Veh. Accid-Auto
Mexico,2014-02-04,"Pochutla, Oaxaca",Other Accident
Mexico,2011-06-16,"Polanco, Mexico",Suicide
Mexico,2011-09-05,"Progreso, Yucatan, Mexico",Homicide
Mexico,2009-12-03,"Progreso,Yucatan, Mexico",Veh. Accid-Auto
Mexico,2015-02-05,Puebla,Homicide
Mexico,2015-08-02,Puebla,Homicide
Mexico,2015-11-16,Puebla,Homicide
Mexico,2015-12-14,Puebla,Veh. Accid-Pedestr.
Mexico,2016-02-13,Puebla,Suicide
Mexico,2016-03-11,Puebla,Suicide
Mexico,2014-03-11,"Puebla, Puebla",Suicide
Mexico,2011-12-31,"Puerta Vallarta, Jalisco, Mexico",Suicide
Mexico,2010-09-18,"Puerto Aventuras, Quintana Roo, Mexico",Drowning
Mexico,2011-01-09,"Puerto Aventuras, Quintana Roo, Mexico",Drowning
Mexico,2012-04-10,"Puerto Morelos, Quintana Roo, Mexico",Drowning
Mexico,2012-05-21,"Puerto Morelos, Quintana Roo, Mexico",Drowning
Mexico,2013-03-09,"Puerto Morelos, Quintana Roo, Mexico",Veh. Accid-Other
Mexico,2013-12-30,"Puerto Morelos, Quintana Roo, Mexico",Drowning
Mexico,2010-10-08,"Puerto Penasco, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2011-03-19,"Puerto Penasco, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2011-09-03,"Puerto Penasco, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2011-10-25,"Puerto Penasco, Sonora, Mexico",Drowning
Mexico,2012-09-19,"Puerto Penasco, Sonora, Mexico",Suicide
Mexico,2013-07-07,"Puerto Penasco, Sonora, Mexico",Drowning
Mexico,2013-10-19,"Puerto Penasco, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2014-07-02,"Puerto Penasco,Sonora",Drug-Related
Mexico,2014-10-06,"Puerto Penasco,Sonora",Drowning
Mexico,2014-11-08,"Puerto Penasco,Sonora",Veh. Accid-Motorcy.
Mexico,2009-11-07,"Puerto Penasco,Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2009-12-17,"Puerto Penasco,Sonora, Mexico",Veh. Accid-Other
Mexico,2010-03-13,"Puerto Penasco,Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2010-05-29,"Puerto Penasco,Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2010-06-19,"Puerto Penasco,Sonora, Mexico",Other Accident
Mexico,2014-06-16,"Puerto Valalrta,Jalisco",Suicide
Mexico,2015-05-01,"Puerto Vallarta, Jalisco",Other Accident
Mexico,2015-06-02,"Puerto Vallarta, Jalisco",Suicide
Mexico,2010-05-18,"Puerto Vallarta, Jalisco, Mexico",Drowning
Mexico,2011-04-04,"Puerto Vallarta, Jalisco, Mexico",Maritime Accident
Mexico,2011-04-23,"Puerto Vallarta, Jalisco, Mexico",Drowning
Mexico,2012-03-20,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2012-03-26,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2012-03-26,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2012-04-14,"Puerto Vallarta, Jalisco, Mexico",Vehicle Accident - Motorcycle
Mexico,2012-05-19,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2012-07-24,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2012-10-04,"Puerto Vallarta, Jalisco, Mexico",Drowning
Mexico,2012-11-05,"Puerto Vallarta, Jalisco, Mexico",Vehicle Accident - Auto
Mexico,2012-12-05,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2012-12-23,"Puerto Vallarta, Jalisco, Mexico",Drowning
Mexico,2013-01-11,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2013-01-25,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2013-03-03,"Puerto Vallarta, Jalisco, Mexico",Suicide
Mexico,2013-03-03,"Puerto Vallarta, Jalisco, Mexico",Drowning
Mexico,2013-05-02,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2013-08-17,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2013-09-24,"Puerto Vallarta, Jalisco, Mexico",Other Accident
Mexico,2013-11-04,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2013-12-26,"Puerto Vallarta, Jalisco, Mexico",Veh. Accid-Other
Mexico,2011-11-23,"Puerto Vallarta, Jalisco, Mexico",Homicide
Mexico,2012-01-03,"Puerto Vallarta, Jalisco, Mexico, Mexico",Vehicle Accident - Pedestrian
Mexico,2014-04-21,"Puerto Vallarta,Jalisco",Homicide
Mexico,2014-10-05,"Puerto Vallarta,Jalisco",Homicide
Mexico,2014-12-29,"Puerto Vallarta,Jalisco",Other Accident
Mexico,2010-03-14,"Puerto Vallarta,Jalisco, Mexico",Veh. Accid-Auto
Mexico,2010-06-19,"Puerto Vallarta,Jalisco, Mexico",Other Accident
Mexico,2014-03-24,"Punta Prieta,Baja California",Veh. Accid-Auto
Mexico,2013-08-19,"Queretaro, Mexico",Veh. Accid-Auto
Mexico,2015-03-12,Quintana Roo,Veh. Accid-Auto
Mexico,2015-07-10,Quintana Roo,Drowning
Mexico,2015-08-30,Quintana Roo,Homicide
Mexico,2015-11-09,Quintana Roo,Other Accident
Mexico,2015-12-09,Quintana Roo,Drowning
Mexico,2015-12-21,Quintana Roo,Drowning
Mexico,2015-12-22,Quintana Roo,Drowning
Mexico,2015-12-30,Quintana Roo,Suicide
Mexico,2016-01-19,Quintana Roo,Veh. Accid-Auto
Mexico,2016-01-23,Quintana Roo,Drowning
Mexico,2016-02-09,Quintana Roo,Drowning
Mexico,2016-02-20,Quintana Roo,Other Accident
Mexico,2016-02-20,Quintana Roo,Drowning
Mexico,2016-03-02,Quintana Roo,Homicide
Mexico,2016-03-08,Quintana Roo,Drowning
Mexico,2016-03-08,Quintana Roo,Veh. Accid-Auto
Mexico,2016-03-08,Quintana Roo,Veh. Accid-Auto
Mexico,2016-03-09,Quintana Roo,Drowning
Mexico,2016-03-22,Quintana Roo,Drowning
Mexico,2016-03-23,Quintana Roo,Drowning
Mexico,2016-03-24,Quintana Roo,Other Accident
Mexico,2016-04-02,Quintana Roo,Veh. Accid-Auto
Mexico,2016-04-02,Quintana Roo,Veh. Accid-Motorcy.
Mexico,2016-04-07,Quintana Roo,Drowning
Mexico,2016-04-10,Quintana Roo,Homicide
Mexico,2016-04-22,Quintana Roo,Other Accident
Mexico,2016-05-13,Quintana Roo,Drowning
Mexico,2016-05-27,Quintana Roo,Other Accident
Mexico,2016-06-18,Quintana Roo,Other Accident
Mexico,2016-06-27,Quintana Roo,Veh. Accid-Motorcy.
Mexico,2016-06-28,Quintana Roo,Drowning
Mexico,2010-06-05,"Quintana Roo, Mexico",Other Accident
Mexico,2012-01-02,"Ramos Arizpe, Coahuila, Mexico",Vehicle Accident - Auto
Mexico,2012-01-02,"Ramos Arizpe, Coahuila, Mexico",Vehicle Accident - Auto
Mexico,2013-08-07,"Rancho La Calera, Municipio de Culiacan, Mexico",Veh. Accid-Auto
Mexico,2011-01-17,"Red Cross, Tijuana, Baja California, Mexico",Veh. Accid-Pedestr.
Mexico,2015-02-22,"Reynosa, Tamaulipas",Veh. Accid-Auto
Mexico,2012-05-27,"Reynosa, Tamaulipas, Mexico",Vehicle Accident - Auto
Mexico,2013-03-10,"Reynosa, Tamaulipas, Mexico",Drug-Related
Mexico,2009-12-26,"Reynosa,Tamaulipas, Mexico",Other Accident
Mexico,2011-04-02,"Reynosa,Tamaulipas, Mexico",Homicide
Mexico,2010-04-01,"Rio Bravo River,Matamoros,Tamaulipas, Mexico",Drowning
Mexico,2015-06-08,"Rio Bravo, Tamaulipas",Veh. Accid-Auto
Mexico,2014-04-18,"Rio Bravo,Tamaulipas",Drowning
Mexico,2014-04-18,"Rio Bravo,Tamaulipas",Drowning
Mexico,2014-04-18,"Rio Bravo,Tamaulipas",Drowning
Mexico,2014-04-18,"Rio Bravo,Tamaulipas",Drowning
Mexico,2014-10-25,"Riviera Maya, Quintana Roo",Drowning
Mexico,2011-12-16,"Riviera Maya, Quintana Roo, Mexico",Drowning
Mexico,2012-06-08,"Riviera Maya, Quintana Roo, Mexico",Drowning
Mexico,2014-04-24,"Riviera Maya,Quintana Roo",Drowning
Mexico,2014-06-19,"Riviera Maya,Quintana Roo",Drowning
Mexico,2014-11-05,"Riviera Maya,Quintana Roo",Homicide
Mexico,2013-05-26,"Rosamorada, Nayarit, Mexico",Veh. Accid-Auto
Mexico,2010-07-09,"Rosarito, Baja California, Mexico",Homicide
Mexico,2010-07-17,"Rosarito, Baja California, Mexico",Homicide
Mexico,2010-12-06,"Rosarito, Baja California, Mexico",Homicide
Mexico,2010-12-28,"Rosarito, Baja California, Mexico",Veh. Accid-Auto
Mexico,2010-12-28,"Rosarito, Baja California, Mexico",Veh. Accid-Auto
Mexico,2011-02-24,"Rosarito, Baja California, Mexico",Veh. Accid-Pedestr.
Mexico,2011-03-22,"Rosarito, Baja California, Mexico",Other Accident
Mexico,2011-04-30,"Rosarito, Baja California, Mexico",Homicide
Mexico,2011-09-02,"Rosarito, Baja California, Mexico",Homicide
Mexico,2011-09-29,"Rosarito, Baja California, Mexico",Homicide
Mexico,2011-10-26,"Rosarito, Baja California, Mexico",Homicide
Mexico,2011-11-21,"Rosarito, Baja California, Mexico",Suicide
Mexico,2012-01-22,"Rosarito, Baja California, Mexico",Suicide
Mexico,2012-03-07,"Rosarito, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-04-07,"Rosarito, Baja California, Mexico",Drowning
Mexico,2012-04-15,"Rosarito, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-05-02,"Rosarito, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-07-22,"Rosarito, Baja California, Mexico",Vehicle Accident - Motorcycle
Mexico,2012-12-14,"Rosarito, Baja California, Mexico",Homicide
Mexico,2013-02-10,"Rosarito, Baja California, Mexico",Homicide
Mexico,2013-03-10,"Rosarito, Baja California, Mexico",Homicide
Mexico,2013-03-10,"Rosarito, Baja California, Mexico",Veh. Accid-Motorcy.
Mexico,2010-02-01,"Rosarito,Baja California, Mexico",Homicide
Mexico,2012-12-28,"Sabinas Hidalgo, Nuevo Leon, Mexico",Vehicle Accident - Auto
Mexico,2013-08-31,"Sabinas Hidalgo, Nuevo Leon, Mexico",Veh. Accid-Auto
Mexico,2010-11-25,"Salagua, Manzanillo, Colima, Mexico",Other Accident
Mexico,2014-01-09,"Salamanca, Guanajuato",Homicide
Mexico,2013-05-29,"Salina Cruz, Oaxaca, Mexico",Drowning
Mexico,2011-11-12,"Salvatierra, Guanajuato, Mexico",Homicide
Mexico,2013-09-22,"San Andres Tuxtla,Veracruz, Mexico",Homicide
Mexico,2010-07-13,"San Carlos, Sonora, Mexico",Veh. Accid-Motorcy.
Mexico,2012-02-29,"San Clemente De Lima, Nayarit, Mexico",Homicide
Mexico,2012-04-26,"San Cristobal De Las Casas, Chiapas, Mexico",Suicide
Mexico,2012-12-03,"San Cristobal de las Casas, Chiapas, Mexico",Other Accident
Mexico,2011-04-10,"San Felipe Ixtacala,Tlalnepantla, Mexico",Homicide
Mexico,2013-11-29,"San Felipe, BC, Mexico",Other Accident
Mexico,2010-11-16,"San Felipe, Baja California, Mexico",Veh. Accid-Motorcy.
Mexico,2010-12-20,"San Felipe, Baja California, Mexico",Homicide
Mexico,2011-04-29,"San Felipe, Baja California, Mexico",Veh. Accid-Motorcy.
Mexico,2011-07-10,"San Felipe, Baja California, Mexico",Suicide
Mexico,2012-03-11,"San Felipe, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-05-15,"San Felipe, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-07-28,"San Felipe, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2012-07-28,"San Felipe, Baja California, Mexico",Vehicle Accident - Auto
Mexico,2013-07-20,"San Felipe, Baja California, Mexico",Veh. Accid-Auto
Mexico,2014-12-22,"San Felipe, Guanajuato",Veh. Accid-Pedestr.
Mexico,2011-04-12,"San Fernando,Tamaulipas, Mexico",Homicide
Mexico,2013-02-23,"San Francisco del Rincon, Guanajuato, Mexico",Other Accident
Mexico,2010-03-09,"San Ignacio, Bahia De Banderas,Nayarit, Mexico",Veh. Accid-Pedestr.
Mexico,2012-05-19,"San Ignacio, Sinaloa, Mexico",Homicide
Mexico,2015-02-24,"San Joaquin, Mazatlan, Sinaloa",Homicide
Mexico,2011-04-11,"San Jose Del Cabo, Baja California Sur, Mexico",Homicide
Mexico,2011-04-28,"San Jose Del Cabo, Baja California Sur, Mexico",Suicide
Mexico,2012-02-27,"San Jose Del Cabo, Baja California Sur, Mexico",Suicide
Mexico,2014-08-10,"San Jose Del Cabo,Baja Califonrnia Sur",Drowning
Mexico,2014-11-23,"San Jose Del Cabo,Baja California Sur",Other Accident
Mexico,2013-03-07,"San Jose del Cabo, BCS, Mexico",Veh. Accid-Auto
Mexico,2013-08-07,"San Jose del Cabo, Baja California Sur, Mexico",Drowning
Mexico,2013-07-30,"San Jose, Baja California Sur, Mexico",Drowning
Mexico,2015-04-02,"San Juan Cacahuatepec, Oaxaca",Veh. Accid-Auto
Mexico,2015-01-28,"San Juan De Los Lagos, Jalisco",Homicide
Mexico,2011-07-16,"San Lucas, Baja California, Mexico",Other Accident
Mexico,2014-01-05,"San Luis De La Paz, Guanajuato",Veh. Accid-Auto
Mexico,2015-02-25,"San Luis De La Paz, Guanajuato",Homicide
Mexico,2010-01-16,"San Luis Gonzaga,BC, Mexico",Veh. Accid-Motorcy.
Mexico,2015-10-07,San Luis Potosi,Suicide
Mexico,2015-11-10,San Luis Potosi,Veh. Accid-Auto
Mexico,2016-03-11,San Luis Potosi,Veh. Accid-Auto
Mexico,2016-05-05,San Luis Potosi,Veh. Accid-Pedestr.
Mexico,2009-12-20,"San Luis Potosi, Mexico",Veh. Accid-Auto
Mexico,2010-01-08,"San Luis Potosi, Mexico",Veh. Accid-Auto
Mexico,2013-01-02,"San Luis Potosi, Mexico",Homicide
Mexico,2015-03-04,"San Luis Potosi, San Luis Potosi",Veh. Accid-Pedestr.
Mexico,2010-12-10,"San Luis Potosi, San Luis Potosi, Mexico",Veh. Accid-Auto
Mexico,2012-03-21,"San Luis Potosi, San Luis Potosi, Mexico",Vehicle Accident - Pedestrian
Mexico,2012-04-02,"San Luis Potosi, San Luis Potosi, Mexico",Other Accident
